Entity properties name,Variable DCID,Variable observation date,Variable observation value,Variable properties name,Smoothed_Value
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-01-06,12,Air Quality Index,24.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-01-07,13,Air Quality Index,21.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-01-08,12,Air Quality Index,22.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-01-09,16,Air Quality Index,28.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-01-10,31,Air Quality Index,34.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-01-11,58,Air Quality Index,37.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-01-12,56,Air Quality Index,42.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-01-13,55,Air Quality Index,43.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-01-14,33,Air Quality Index,44.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-01-15,49,Air Quality Index,42.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-01-16,20,Air Quality Index,38.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-01-17,40,Air Quality Index,35.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-01-18,44,Air Quality Index,34.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-01-19,31,Air Quality Index,31.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-01-20,31,Air Quality Index,31.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-01-21,27,Air Quality Index,31.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-01-22,25,Air Quality Index,27.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-01-23,24,Air Quality Index,27.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-01-24,40,Air Quality Index,29.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-01-25,16,Air Quality Index,32.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-01-26,32,Air Quality Index,37.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-01-27,45,Air Quality Index,38.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-01-28,47,Air Quality Index,34
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-01-29,58,Air Quality Index,35.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-01-30,31,Air Quality Index,32.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-01-31,9,Air Quality Index,27.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-02-01,24,Air Quality Index,22.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-02-02,15,Air Quality Index,16.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-02-03,11,Air Quality Index,14.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-02-04,8,Air Quality Index,15.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-02-05,18,Air Quality Index,16.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-02-06,15,Air Quality Index,18.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-02-07,19,Air Quality Index,20
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-02-08,28,Air Quality Index,23
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-02-09,31,Air Quality Index,23.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-02-10,21,Air Quality Index,27
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-02-11,29,Air Quality Index,30
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-02-12,23,Air Quality Index,31.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-02-13,38,Air Quality Index,29.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-02-14,40,Air Quality Index,27.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-02-15,36,Air Quality Index,25.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-02-16,18,Air Quality Index,24.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-02-17,8,Air Quality Index,23.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-02-18,17,Air Quality Index,25.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-02-21,17,Air Quality Index,23.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-02-22,30,Air Quality Index,22.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-02-23,52,Air Quality Index,23.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-02-24,24,Air Quality Index,25.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-02-25,10,Air Quality Index,29.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-02-26,14,Air Quality Index,30
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-02-27,34,Air Quality Index,30.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-02-28,45,Air Quality Index,35.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-01,31,Air Quality Index,39.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-02,53,Air Quality Index,40.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-04,61,Air Quality Index,42.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-05,38,Air Quality Index,43.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-06,23,Air Quality Index,48.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-07,46,Air Quality Index,46.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-09,55,Air Quality Index,41.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-10,66,Air Quality Index,40.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-11,35,Air Quality Index,45.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-12,29,Air Quality Index,44
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-13,27,Air Quality Index,38.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-14,60,Air Quality Index,33.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-15,36,Air Quality Index,36
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-16,15,Air Quality Index,36.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-17,33,Air Quality Index,41.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-18,52,Air Quality Index,38.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-19,35,Air Quality Index,38.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-20,59,Air Quality Index,37.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-21,38,Air Quality Index,33
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-22,39,Air Quality Index,27.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-23,4,Air Quality Index,24.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-24,4,Air Quality Index,18.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-25,15,Air Quality Index,13.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-26,14,Air Quality Index,8.57142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-27,15,Air Quality Index,9.28571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-28,3,Air Quality Index,12
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-29,5,Air Quality Index,16
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-30,9,Air Quality Index,19.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-03-31,23,Air Quality Index,18.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-01,43,Air Quality Index,20.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-02,38,Air Quality Index,23.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-03,11,Air Quality Index,25.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-05,12,Air Quality Index,24.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-06,30,Air Quality Index,19.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-07,19,Air Quality Index,14.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-08,18,Air Quality Index,14.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-09,6,Air Quality Index,15.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-10,6,Air Quality Index,11.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-11,13,Air Quality Index,9.42857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-12,15,Air Quality Index,7.57142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-13,4,Air Quality Index,7.57142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-14,4,Air Quality Index,7.57142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-15,5,Air Quality Index,6.57142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-16,6,Air Quality Index,5
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-17,6,Air Quality Index,4.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-18,6,Air Quality Index,4.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-19,4,Air Quality Index,5.14285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-20,3,Air Quality Index,7.42857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-21,4,Air Quality Index,7.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-22,7,Air Quality Index,8.42857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-23,22,Air Quality Index,8.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-24,9,Air Quality Index,9.57142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-25,10,Air Quality Index,11.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-26,7,Air Quality Index,11
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-27,8,Air Quality Index,10.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-28,15,Air Quality Index,11.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-29,6,Air Quality Index,10.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-04-30,16,Air Quality Index,10.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-01,18,Air Quality Index,10
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-02,6,Air Quality Index,8.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-03,5,Air Quality Index,9.14285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-04,4,Air Quality Index,7.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-05,7,Air Quality Index,6.14285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-06,8,Air Quality Index,6.14285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-07,7,Air Quality Index,6.71428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-08,6,Air Quality Index,7
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-09,6,Air Quality Index,7
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-10,9,Air Quality Index,6.71428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-11,6,Air Quality Index,6.57142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-12,7,Air Quality Index,6.57142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-13,6,Air Quality Index,6.28571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-14,6,Air Quality Index,5.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-15,6,Air Quality Index,6.57142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-16,4,Air Quality Index,7.71428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-17,6,Air Quality Index,8.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-18,11,Air Quality Index,10.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-19,15,Air Quality Index,12
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-20,14,Air Quality Index,12.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-21,19,Air Quality Index,12.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-22,15,Air Quality Index,11.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-23,6,Air Quality Index,10.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-24,7,Air Quality Index,9.42857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-25,7,Air Quality Index,8.28571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-26,6,Air Quality Index,7.71428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-27,6,Air Quality Index,9.57142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-28,11,Air Quality Index,9.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-29,11,Air Quality Index,9.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-30,19,Air Quality Index,9.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-05-31,9,Air Quality Index,10.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-01,7,Air Quality Index,10.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-02,6,Air Quality Index,10.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-03,10,Air Quality Index,8.57142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-04,13,Air Quality Index,8.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-05,10,Air Quality Index,9.28571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-06,5,Air Quality Index,9.28571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-07,11,Air Quality Index,8.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-08,10,Air Quality Index,7.71428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-09,6,Air Quality Index,7.14285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-10,7,Air Quality Index,7
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-11,5,Air Quality Index,6.28571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-12,6,Air Quality Index,6.28571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-13,4,Air Quality Index,6.28571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-14,6,Air Quality Index,5.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-15,10,Air Quality Index,5.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-16,6,Air Quality Index,6.14285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-17,4,Air Quality Index,7.42857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-18,5,Air Quality Index,7.42857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-19,8,Air Quality Index,7.28571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-20,13,Air Quality Index,8.42857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-21,6,Air Quality Index,8.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-22,9,Air Quality Index,9
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-23,14,Air Quality Index,9.42857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-24,7,Air Quality Index,10.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-25,6,Air Quality Index,11.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-26,11,Air Quality Index,12.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-27,19,Air Quality Index,13.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-28,13,Air Quality Index,14.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-29,19,Air Quality Index,16.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-06-30,20,Air Quality Index,17.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-07-01,15,Air Quality Index,17.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1987-07-02,19,Air Quality Index,18.2857142857143
